,storage_target,rel,hp_average
23,"[2121907202.059606, 2101530273.0615306, 2155642498.8844795, 2216151313.410665, 2477815992.9886928, 2463299769.0824437, 2477889737.781274, 2391604456.954807, 2411477363.7352543, 2261839949.159436, 2185112371.2271223, 2139076886.4019585]",0.9739518147684606,732.9646859338601
24,"[2120298158.5291057, 2102477802.4483268, 2151643794.4595013, 1728923467.4492688, 2135101592.9250934, 2417874875.6494174, 2366925556.529879, 2436253148.060783, 2261375020.3731956, 2153632830.2913985, 2138661846.964571, 2120973788.964239]",0.9134073842302879,773.8405127145863
25,"[2101392791.7169888, 2101848917.081537, 2128015591.0244722, 1571571254.9771812, 2215551128.5757422, 2445746138.7556615, 2260225662.0672035, 2459689117.515604, 2434994038.467408, 2140637241.5500865, 2108989279.7673538, 2113700897.0977838]",0.8931085732165207,785.9915899225194
26,"[2100618979.2719152, 2120346165.1151745, 2118753771.1069033, 2138472716.8719316, 2135860194.3450718, 2472065804.476155, 2491406170.5862603, 2489312029.8435507, 2238900435.1050906, 2141748354.0154347, 2135772451.9864528, 2162970697.5862784]",0.9288563829787234,767.254447556138
27,"[2123224046.9652133, 2119990115.202471, 2153968758.623817, 1854449386.5998187, 2376573645.3536215, 2220697030.6334414, 2493687790.8370194, 2431144748.6270566, 2288366385.6672506, 2142491270.3468688, 2135728066.781282, 2126683672.9303813]",0.8902143304130162,787.6083589577457
28,"[2107183763.4783802, 2100141208.9727912, 2168523017.1050577, 2236246865.3070903, 2480508020.269142, 2493027840.3823533, 2490865013.555781, 2492521777.8482304, 2453921945.19823, 2141650140.38635, 2180283628.229508, 2162715411.4905834]",0.9797011889862328,726.7377386163913
29,"[2097624410.1093745, 2099551953.9403195, 2153905180.7160006, 1436843823.4507618, 2135203870.323968, 2417874875.6494174, 2335218669.169462, 2343084133.5202417, 2243064233.9450803, 2161849949.1084538, 2177234199.627131, 2116051348.9991405]",0.906602002503129,776.767264315014
30,"[2101098089.6711423, 2101982660.5013459, 2149270374.3738008, 1340925906.664706, 2134491364.960925, 2404028153.316526, 2235159097.9701333, 2489536766.216691, 2361079780.994769, 2139570521.1770813, 2137923505.134166, 2117727400.1567879]",0.8769946808510638,796.9512589390799
31,"[2102384206.9232876, 2120355023.6320908, 2154999492.9611654, 2126839456.6938324, 2431803007.779399, 2471816376.35112, 2477426315.128154, 2447934845.358392, 2242929407.9776344, 2138276976.2508876, 2187958229.9233804, 2145583465.9075508]",0.9658948685857321,739.5760165777302
32,"[2103651120.4550595, 2106896175.103427, 2130590720.7984931, 1750700754.2936692, 2135891983.3821049, 2318563276.114798, 2184063644.879529, 2490290226.475915, 2246753585.808309, 2140134171.3672302, 2149262934.8476696, 2105599786.441041]",0.8536842928660826,815.3038583115282
33,"[2101363906.9939303, 2103691783.6809251, 2153982702.869798, 2113413079.7307348, 2226425016.3903995, 2462410763.569683, 2478881899.9581504, 2498087355.957241, 2269296893.5245495, 2138276976.2508876, 2149285867.821994, 2127308628.4883494]",0.9367568836045056,761.8302922112024
34,"[2103803800.979769, 2105337041.4526207, 2118753771.1069033, 1737903325.1321926, 2137758748.9176981, 2318369904.499511, 2244353641.9423385, 2348560599.754924, 2234038391.7960625, 2140099097.2586682, 2184485313.875199, 2123336389.074144]",0.8734746558197747,798.8931914173206
35,"[2121907202.059606, 2101530273.0615306, 2155642498.8844795, 2289364388.9166465, 2477815992.9886928, 2468318719.4676366, 2480270371.4943604, 2417959899.312238, 2411477363.7352543, 2261839949.159436, 2185112371.2271223, 2139076886.4019585]",0.977706508135169,729.5980526762594
36,"[2102323646.5196197, 2109739016.0613265, 2155030345.7941337, 2167116540.13558, 2228932634.430417, 2266470691.90885, 2476945850.8822093, 2473898504.1939754, 2262858446.777903, 2141468998.6465478, 2132161259.7482328, 2120973407.1751013]",0.8996010638297872,781.8362052989786
37,"[2102751357.65837, 2101767231.9683373, 2149270374.3738008, 1350996818.3268898, 2183522455.1710343, 2243008791.561589, 2235159097.9701333, 2489639756.488069, 2232461006.3076396, 2139570521.1770813, 2137923505.134166, 2117727400.1567879]",0.8721057571964956,800.8315531335705
38,"[2107183763.4783802, 2100226028.018596, 2168523017.1050577, 2236246865.3070903, 2480508020.269142, 2479744126.767869, 2490865013.555781, 2492521777.8482304, 2453921945.19823, 2141650140.38635, 2180283628.229508, 2162715411.4905834]",0.978214956195244,727.8037437691336
39,"[2101167529.3612132, 2120429918.2309096, 2119894222.8766367, 1792502521.858171, 2173137509.8014936, 2224211791.698791, 2491696534.3825674, 2492119069.1310043, 2442152450.8416634, 2115294581.9930942, 2137727281.1079109, 2117554911.9770586]",0.8814924906132666,794.7232358724576
40,"[2101363906.9939303, 2101636013.6141403, 2154999492.9611654, 2126839456.6938324, 2226425016.3903995, 2472156826.5222583, 2478818851.8398557, 2498087355.957241, 2416356190.958579, 2138276976.2508876, 2149285867.821994, 2145583465.9075508]",0.9381648936170213,759.962702468688
41,"[2102384206.9232876, 2120355023.6320908, 2155033012.9226775, 2126839456.6938324, 2431803007.779399, 2471816376.35112, 2403881439.81312, 2447934845.358392, 2242929407.9776344, 2138276976.2508876, 2187958229.9233804, 2145583465.9075508]",0.9571730287859824,742.8631306056182
42,"[2102323646.5196197, 2109739016.0613265, 2143075188.0651605, 2167116540.13558, 2228285483.3629136, 2266470691.90885, 2330186086.346744, 2473493131.7638083, 2262858446.777903, 2141150815.656297, 2132161259.7482328, 2120973407.1751013]",0.8973326032540676,784.062450826062
43,"[2103999641.4513488, 2103017245.2204742, 2118948147.1284368, 1758849652.4512463, 2213785814.2269034, 2307566807.7228374, 2181926164.5397587, 2444995238.4857316, 2437400476.1531315, 2151661867.6852474, 2184485313.875199, 2126539345.6537435]",0.857517209011264,812.436121931738
44,"[2107176091.728041, 2098975987.2775316, 2167280950.711315, 2042051264.0293605, 2431176663.717871, 2445545625.494982, 2477319076.208292, 2336954260.844328, 2235935801.931073, 2141310937.1642554, 2159282553.5975733, 2140375777.46087]",0.9595588235294118,742.8264823695654
45,"[2102323646.5196197, 2109739016.0613265, 2117065192.7227654, 2238423724.1631894, 2232288150.816567, 2266470691.90885, 2476945850.8822093, 2473898504.1939754, 2255093763.404046, 2141468998.6465478, 2132161259.7482328, 2120973407.1751013]",0.8994837296620776,783.2673689563946
46,"[2106504668.6619222, 2118813691.769383, 2129093320.8973796, 2149056033.345321, 2332894197.5810885, 2468644417.3073106, 2477889737.781274, 2335674386.217611, 2365805501.917356, 2262585326.0104637, 2160500396.182538, 2120171315.746707]",0.9460653942428034,752.3860950912059
47,"[2101363906.9939303, 2120709190.0642362, 2096608186.3754842, 1848876660.002197, 2268060544.083392, 2471816376.35112, 2478844378.087841, 2487710099.3162756, 2235161890.289395, 2140783147.2633717, 2117036152.1895816, 2105029942.2926376]",0.9352315394242804,762.3853573566169
48,"[2101363906.9939303, 2102986177.2741032, 2153720834.2802234, 1859627837.888338, 2271618996.660394, 2471816376.35112, 2478881899.9581504, 2481121400.3428307, 2266466541.4032087, 2141628394.7797287, 2157449846.6065016, 2145583465.9075508]",0.9403551314142679,757.7508065376005
49,"[2108639302.6215055, 2105999494.8313663, 2154599759.9622607, 1850776909.4719243, 2130169206.268615, 2314410014.9174557, 2482890921.687821, 2488444518.760682, 2234283403.9829483, 2141339033.1550543, 2102811296.0039382, 2122602264.9450443]",0.9014784105131415,780.2797920637246
50,"[2120849050.2584918, 2104155222.5873022, 2154734683.4690714, 1792502521.858171, 2174995243.509385, 2221854390.115753, 2467477582.3369007, 2493388807.710236, 2442152450.8416634, 2153807773.313251, 2116898662.7265012, 2117554911.9770586]",0.8842302878598248,793.3511699757144
51,"[2097582551.864327, 2122463065.3046064, 2118753771.1069033, 2231498446.4211884, 2135860194.3450718, 2296288985.3490314, 2184063644.879529, 2480162065.800216, 2255050399.665867, 2140076533.3899288, 2141636088.3522499, 2126585414.436098]",0.8559136420525657,814.2698769415634
52,"[2106041490.6278257, 2143753771.969617, 2131180078.601309, 2127247406.9077551, 2461391712.861789, 2468537469.1312847, 2482690070.7348, 2459691514.4007993, 2361947003.1009974, 2158803543.340616, 2106445527.3293655, 2124992184.921832]",0.9697277847309136,735.4065004472509
53,"[2106658848.616069, 2101982660.5013459, 2154946941.550838, 1745926031.712483, 2228286171.5127635, 2311359521.61634, 2482903265.3440685, 2483869442.3410273, 2361539307.18201, 2166361031.9873695, 2186034313.753318, 2122591282.2255375]",0.9098873591989988,774.2002063550904
54,"[2101287831.2628958, 2101982660.5013459, 2154945791.5322075, 1345268761.1476104, 2228286171.5127635, 2399762553.915305, 2235159097.9701333, 2343084133.5202417, 2361539307.18201, 2130324479.9863045, 2137923505.134166, 2121033957.5415556]",0.8847387359198999,791.4882166130542
55,"[2103651120.4550595, 2106896175.103427, 2118753771.1069033, 1769982509.0574837, 2292345971.52022, 2316931250.224044, 2184063644.879529, 2490760062.7093105, 2246753585.808309, 2140134171.3672302, 2116829067.7394233, 2106040517.7793562]",0.8598247809762203,810.8863027958315
56,"[2103651120.4550595, 2106896175.103427, 2118753771.1069033, 1750700754.2936692, 2135891983.3821049, 2309760548.433079, 2184063644.879529, 2490290226.475915, 2246753585.808309, 2140134171.3672302, 2116829067.7394233, 2106040517.7793562]",0.8527456195244055,816.4940141824674
57,"[2101290834.6407135, 2101982660.5013459, 2166933993.8520575, 1345268761.1476104, 2228286171.5127635, 2399290766.5963407, 2235159097.9701333, 2391026326.219748, 2363674873.0476646, 2130467171.4803925, 2137923505.134166, 2120718821.192881]",0.8853254067584481,790.4118045981604
58,"[2101167529.3612132, 2104155222.5873022, 2140982083.5788507, 1792502521.858171, 2174995243.509385, 2224211791.698791, 2467477582.3369007, 2493388807.710236, 2442152450.8416634, 2115294581.9930942, 2116735212.411742, 2117554911.9770586]",0.8832916145181476,794.3087636282618
59,"[2097582551.864327, 2120980726.5039113, 2118753771.1069033, 2173473275.2880387, 2135860194.3450718, 2470980495.1235433, 2184063644.879529, 2480162065.800216, 2234038391.7960625, 2160587060.7428775, 2142059673.0279973, 2139716064.0569606]",0.8674123904881101,804.8207479146984
60,"[2097624410.1093745, 2118973330.7700763, 2153905180.7160006, 1436843823.4507618, 2135203870.323968, 2417874875.6494174, 2335218669.169462, 2343084133.5202417, 2243064233.9450803, 2162916077.0777454, 2177234199.627131, 2116051348.9991405]",0.9069931163954944,775.3971964318681
61,"[2101534826.0222733, 2104569533.6551206, 2154420761.7604136, 1711519604.4819622, 2136949463.649646, 2448025437.818199, 2363377040.253515, 2402430178.894289, 2362511311.5670705, 2164415084.937751, 2175970811.2764254, 2116051348.9991405]",0.9139549436795995,772.151401834391
62,"[2103999641.4513488, 2103954041.6835084, 2118948147.1284368, 1758849652.4512463, 2213785814.2269034, 2318369904.499511, 2185159269.2667017, 2443458868.64254, 2437400476.1531315, 2151661867.6852474, 2184485313.875199, 2126539345.6537435]",0.8582603254067585,810.926262139051
63,"[2123207991.150163, 2120349410.4955394, 2152604015.493188, 2157559108.5183477, 2217527443.152449, 2243621374.960233, 2497412814.7553277, 2433135679.2401075, 2434882108.908217, 2153907942.2044983, 2189921907.1417036, 2126683672.9303813]",0.8936561326658323,785.1931549240592
64,"[2101363212.2302928, 2109800686.280069, 2109205341.838512, 1751146513.7860422, 2136928097.1861298, 2446610988.114865, 2186176092.285052, 2343301023.7984123, 2234176947.1606193, 2140074729.5337155, 2113647963.802577, 2116051348.9991405]",0.8606852315394242,809.136082898175
65,"[2123557884.4741328, 2119816225.3606853, 2155041629.3925934, 1746198516.0763369, 2120707851.0391655, 2207951754.032053, 2334331087.4337125, 2373195041.092209, 2361089522.697521, 2141512898.613254, 2135728066.781282, 2117592288.084681]",0.8749608886107635,798.5450434910232
66,"[2121864782.3466482, 2119816225.3606853, 2155041629.3925934, 1722921451.8527923, 2135694211.650186, 2207951754.032053, 2334005510.30478, 2429929056.145896, 2362676977.5162296, 2141152266.57999, 2132181008.8344564, 2117592288.084681]",0.8764862327909887,797.9803785187887
67,"[2097582551.864327, 2122598218.2060175, 2118753771.1069033, 2231498446.4211884, 2135860194.3450718, 2298890800.6295223, 2184063644.879529, 2480162065.800216, 2255050399.665867, 2140076533.3899288, 2141691277.0426881, 2139716064.0569606]",0.8564612015018773,813.6352726589248
68,"[2109693175.899396, 2098231575.7907362, 2118753771.1069033, 2173473275.2880387, 2140778848.8661108, 2463436984.5728726, 2184063644.879529, 2387715713.8526545, 2442086313.767779, 2140076533.3899288, 2141691277.0426881, 2139716064.0569606]",0.8669821652065082,806.8925766015783
69,"[2123224046.9652133, 2104543981.301541, 2153968758.623817, 1854449386.5998187, 2376573645.3536215, 2211187747.8281736, 2493247734.0023484, 2431144748.6270566, 2289899290.805538, 2142491270.3468688, 2135728066.781282, 2126683672.9303813]",0.8877894242803505,790.3671843038167
70,"[2191132643.9836044, 2124093876.8324096, 2130666135.2401774, 2144330053.459207, 2375919562.328326, 2468644417.3073106, 2496859718.556297, 2452199177.2745323, 2338291448.5098715, 2183764847.388121, 2158576333.3065944, 2115110095.3783777]",0.9561561326658323,744.4836949977075
71,"[2101539206.7864113, 2120554637.8216908, 2122469278.1504574, 1744893931.8799963, 2242666948.6148767, 2445510133.4919353, 2186419358.523818, 2343084133.5202417, 2238518342.7622485, 2141651797.173601, 2116588968.0423946, 2104705519.8633769]",0.8677252816020025,803.8363196337258
72,"[2123602005.1800365, 2101530273.0615306, 2155046761.381965, 2216151313.410665, 2392734082.11972, 2463299769.0824437, 2477369180.1514707, 2391604456.954807, 2411477363.7352543, 2139288815.1233025, 2185112371.2271223, 2139847617.8368857]",0.9613579474342928,742.2196997421244
73,"[2123224046.9652133, 2104543981.301541, 2153968758.623817, 1854449386.5998187, 2376573645.3536215, 2220697030.6334414, 2493687790.8370194, 2431144748.6270566, 2288366385.6672506, 2142491270.3468688, 2135728066.781282, 2126683672.9303813]",0.8900969962453067,788.4769957357086
74,"[2106678327.7891278, 2101982660.5013459, 2143280224.9593515, 1745926031.712483, 2227769987.200111, 2312435308.903221, 2477883286.7669463, 2440525460.945125, 2260186651.3246145, 2141201663.694527, 2190332227.901368, 2121864099.9482613]",0.9090269086357947,775.2531335125723
75,"[2106050597.8254724, 2125050759.9201, 2131180078.601309, 1850776909.4719243, 2218863406.6379495, 2468537469.1312847, 2487243422.4073215, 2463767799.1104817, 2363168495.3771954, 2140063669.0059812, 2107109210.1519885, 2121909254.2193377]",0.9329630788485607,762.6817045622608
76,"[2101363906.9939303, 2120355023.6320908, 2154999492.9611654, 2126839456.6938324, 2226425016.3903995, 2471816376.35112, 2478881899.9581504, 2498087355.957241, 2416091567.3059487, 2138276976.2508876, 2149285867.821994, 2145583465.9075508]",0.938360450563204,758.8198962517835
77,"[2107184033.5651627, 2100343002.9999518, 2167310037.2060137, 1713238219.8606598, 2480508020.269142, 2479744126.767869, 2490865013.555781, 2492521777.8482304, 2217254083.3050346, 2141650140.38635, 2180283628.229508, 2166657782.708573]",0.9728566958698373,733.4722070133215
78,"[2123224046.9652133, 2104543981.301541, 2153968758.623817, 1854449386.5998187, 2376573645.3536215, 2215307683.804846, 2493247734.0023484, 2459643743.1517124, 2412607156.4631004, 2142491270.3468688, 2135728066.781282, 2126683672.9303813]",0.8888454317897372,789.4570997352084
79,"[2108639302.6215055, 2105999494.8313663, 2154599759.9622607, 2052799566.7809443, 2130169206.268615, 2318522493.3640056, 2482890921.687821, 2488444518.760682, 2456939211.911124, 2140153207.7602894, 2102811296.0039382, 2122602264.9450443]",0.902808197747184,779.3796345742896
80,"[2101363906.9939303, 2120709190.0642362, 2154999492.9611654, 1848876660.002197, 2268060544.083392, 2471816376.35112, 2478844378.087841, 2480198591.6089964, 2235161890.289395, 2140783147.2633717, 2117036152.1895816, 2105029942.2926376]",0.9399249061326659,758.4905187171846
81,"[2106050597.8254724, 2105992251.6097283, 2131180078.601309, 1758901569.523425, 2211343044.0281396, 2468537469.1312847, 2481404216.5096035, 2459691514.4007993, 2410628562.550668, 2138450629.347231, 2107109210.1519885, 2121909254.2193377]",0.9321808510638298,764.5340440428594
82,"[2101363906.9939303, 2120709190.0642362, 2143743352.9177785, 1743338118.6296353, 2174193974.416696, 2471756045.033279, 2498066868.4315844, 2480194630.5508285, 2275990898.6742063, 2140783147.2633717, 2137712548.4079843, 2117795222.2677097]",0.9305381727158949,765.3219537525483
83,"[2107164642.84117, 2120687918.5779376, 2164498635.9703436, 1933762165.9539437, 2461851900.818021, 2471907103.911625, 2477889737.781274, 2392556583.225799, 2236786633.0492363, 2271104480.742716, 2098060869.7204697, 2120651368.4420552]",0.9705882352941176,735.0827278405054
84,"[2106050597.8254724, 2123560160.8919342, 2131180078.601309, 1850776909.4719243, 2214514023.0327497, 2468537469.1312847, 2477870943.110699, 2459691514.4007993, 2363168495.3771954, 2141339033.1550543, 2107109210.1519885, 2121909254.2193377]",0.9326110763454318,763.1278692918354
85,"[2191132643.9836044, 2124045971.913226, 2130666135.2401774, 2144330053.459207, 2375919562.328326, 2468644417.3073106, 2496859718.556297, 2443611273.441754, 2338291448.5098715, 2183764847.388121, 2158576333.3065944, 2119782326.989922]",0.9562343554443054,744.3225912280551
86,"[2097716491.199748, 2105992251.6097283, 2131176099.5923593, 1758901569.523425, 2212190856.8239746, 2463518518.7460914, 2185869482.9118376, 2459691514.4007993, 2442535896.7949615, 2153658677.05067, 2120085308.241684, 2121724301.9983878]",0.8691332916145181,803.2194626656695
87,"[2102323646.5196197, 2109739016.0613265, 2149354928.6357274, 1749004286.5595417, 2136720639.5910835, 2289762680.2508826, 2476945850.8822093, 2399705289.0035524, 2361086811.2637835, 2160965460.7013645, 2137711419.921849, 2117666849.7903337]",0.8953379224030038,784.391526529
88,"[2106050597.8254724, 2105992251.6097283, 2131180078.601309, 1758901569.523425, 2211343044.0281396, 2464299141.9189224, 2481404216.5096035, 2431192519.875931, 2287920694.6639633, 2138450629.347231, 2107109210.1519885, 2121909254.2193377]",0.9319461827284106,765.2574152376196
89,"[2107157075.9735699, 2120687918.5779376, 2164524532.720653, 2042051264.0293605, 2469593085.264107, 2471950716.456414, 2477889737.781274, 2416321392.627142, 2229141334.0487804, 2268105518.9878993, 2183182875.666412, 2131488727.511686]",0.9712531289111389,734.1805561224904
90,"[2121907202.059606, 2101530273.0615306, 2155642498.8844795, 2162895222.7492313, 2477815992.9886928, 2463299769.0824437, 2477889737.781274, 2417959899.312238, 2411477363.7352543, 2261839949.159436, 2185112371.2271223, 2139076886.4019585]",0.9717224655819775,733.9628949070495
91,"[2101363906.9939303, 2120709190.0642362, 2096608186.3754842, 1848876660.002197, 2268060544.083392, 2471816376.35112, 2184013376.089329, 2487710099.3162756, 2235161890.289395, 2140148967.826282, 2117036152.1895816, 2105029942.2926376]",0.8697199624530663,802.5291774546048
92,"[2102779571.6641555, 2101982660.5013459, 2153928559.7644258, 1345268761.1476104, 2228286171.5127635, 2399762553.915305, 2338306712.5347047, 2343084133.5202417, 2361539307.18201, 2130324479.9863045, 2137923505.134166, 2116111517.5764573]",0.9146980600750939,771.3598758691442
93,"[2101363906.9939303, 2105263056.163306, 2143743352.9177785, 1743338118.6296353, 2174193974.416696, 2471756045.033279, 2498066868.4315844, 2480194630.5508285, 2275990898.6742063, 2140783147.2633717, 2137712548.4079843, 2117795222.2677097]",0.9299123904881101,766.7057457208214
94,"[2108155861.3989074, 2101848917.081537, 2128105288.1732333, 2112187858.5706372, 2215551128.5757422, 2446498495.279857, 2260225662.0672035, 2459689117.515604, 2434994038.467408, 2161891239.671573, 2185104191.098517, 2116156136.0213792]",0.8955334793491865,784.1885395956905
95,"[2107922199.4500098, 2106055299.4400408, 2154899274.063834, 2126671282.420467, 2136720639.5910835, 2484507741.5960603, 2489172072.9131265, 2452229229.835826, 2241969009.4117565, 2162915422.304717, 2186355100.1086545, 2116117031.5736105]",0.9300297246558198,766.2919169163561
96,"[2101527807.2087162, 2120718633.631935, 2122172844.5914397, 1744893931.8799963, 2242666948.6148767, 2470840273.504429, 2186419358.523818, 2476700277.7840633, 2415263067.225455, 2141651797.173601, 2132155797.8476708, 2116051348.9991405]",0.8706195244055068,801.0661569725353
97,"[2101527807.2087162, 2120718633.631935, 2122172844.5914397, 1744893931.8799963, 2242666948.6148767, 2470840273.504429, 2186419358.523818, 2476700277.7840633, 2415263067.225455, 2108586381.7366066, 2132155797.8476708, 2116051348.9991405]",0.8700719649561952,801.3611037608147
98,"[2123224046.9652133, 2104679134.2029524, 2153968758.623817, 1854449386.5998187, 2376573645.3536215, 2213789563.108663, 2493247734.0023484, 2431144748.6270566, 2289899290.805538, 2142491270.3468688, 2135783255.47172, 2118498631.0320194]",0.8884543178973717,789.9436285104262
99,"[2106658848.616069, 2101982660.5013459, 2150722326.6830945, 1745926031.712483, 2227769987.200111, 2311428334.934753, 2465781624.0927005, 2440525460.945125, 2240702101.6976566, 2165423439.279309, 2190332227.901368, 2121898271.499831]",0.9095744680851063,774.5926167713826
